,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Latitude,Longitude,FoodDesert
35,6067003501,California,Sacramento,1,2629,1163,0,0,0,0,0,0,0,0,1,22.2,66750,0,0,0,0,0,0,0,0,314.7925961,0,0,187.5406212,0,314.7925961,0.11973853,187.5406212,0.071335345,81.36866044,0.030950422,19.63838723,0.007469908,130.5889529,0.049672481,63.9727475,0.024333491,39.17334454,0.014900473,8.409320831,0.003198677,12.98832224,0.004940404,59.65991287,0.022693006,110.377148,0.041984461,16.29723995,0.014013104,20.97571776,0.018035871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,509,366,1536,249,328,19,58,439,695,139,200,38.5331684,-121.4883176,0
36,6067003502,California,Sacramento,1,2916,1253,0,0,0,0,0,0,0,0,0,15.7,57845,0,1,0,1,0,0,0,0,1547.782184,0,0,707.9036812,0,1547.782184,0.530789501,707.9036812,0.242765323,299.0858817,0.102567175,281.3670531,0.096490759,737.2434225,0.252826962,50.17401134,0.017206451,429.9727338,0.147452927,3.104592577,0.001064675,20.259759,0.006947791,307.0276652,0.105290695,475.403835,0.163032865,49.43918499,0.039456652,35.11815095,0.028027255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,558,514,1564,114,649,10,43,536,875,80,69,38.5245176,-121.4885738,0
37,6067003600,California,Sacramento,1,2826,927,0,36,0.0127389,0,0,0,0,0,1,21.4,36587,0,0,0,0,0,0,0,0,123.0405821,0,0,78.64657235,0,123.0405821,0.043538776,78.64657235,0.027829643,44.62862724,0.015792154,10.47142452,0.003705387,46.85896158,0.016581374,13.27300817,0.004696747,37.65503776,0.0133245,0.434148312,0.000153626,0.355236322,0.000125703,24.46418911,0.008656826,49.04322445,0.01735429,0.27764371,0.000299508,6.05838564,0.006535475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,805,254,1328,249,316,18,72,843,1440,43,169,38.5327553,-121.477878,0
38,6067003700,California,Sacramento,1,4219,1161,0,4,0.0009481,0,0,0,0,0,1,34.9,28375,0,0,0,0,0,0,0,0,12.03023195,0,0,8.742142677,0,12.03023195,0.002851442,8.742142677,0.002072089,3.179418325,0.000753595,0.601511583,0.000142572,3.609069347,0.000855432,1.117092907,0.000264777,2.4919765,0.000590656,0,0,0.171860449,4.07E-05,4.640232086,0.001099842,7.38999939,0.0017516,0.547957897,0.000471971,1.156519711,0.000996141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,1435,292,1217,852,637,48,87,1378,2115,229,440,38.5336237,-121.4693182,0
39,6067003800,California,Sacramento,1,5083,1687,0,27,0.0053118,0,1,0,0,0,1,19.3,51390,0,1,0,1,0,0,0,46.51124573,3304.512076,46.51124573,27.09785604,1453.043676,27.09785604,3304.512076,0.65011058,1453.043676,0.285863403,900.3120637,0.177122184,502.0111443,0.098762767,1059.35378,0.208411131,879.6860195,0.173064336,432.6777534,0.085122517,56.17503629,0.011051552,42.96018281,0.008451738,833.6593127,0.164009308,1182.888322,0.232714602,80.89327618,0.047950964,212.6563395,0.126055921,46.51124573,0.009150353,27.09785604,0.005331075,4.526900381,0.000890596,11.92665803,0.002346382,24.75316525,0.004869794,8.342164159,0.001641189,5.566431522,0.001095108,0.784471869,0.000154332,0.897571534,0.000176583,6.167442203,0.001213347,12.6995132,0.002498429,2.462123215,0.001459468,4.150064468,0.002460026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,1370,763,1556,1395,723,111,69,1229,1704,111,345,38.5073142,-121.4931707,0
40,6067003900,California,Sacramento,1,3374,1517,0,42,0.0124481,0,0,0,0,0,0,3.6,81188,0,1,0,1,0,0,0,4.335345268,2022.90221,4.335345268,0.765425503,345.2940487,0.765425503,2022.90221,0.599556079,345.2940487,0.102339671,361.7988621,0.107231435,530.5704783,0.157252661,1083.859214,0.321238653,213.5839739,0.063302897,451.1561911,0.133715528,7.598217035,0.002251991,24.61016693,0.007294063,242.0944453,0.071752948,350.2348234,0.103804038,55.31406222,0.036462796,62.17208854,0.040983578,4.335345268,0.001284927,0.765425503,0.00022686,1.003376842,0.000297385,1.126432538,0.000333857,1.978356242,0.000586353,0.861389577,0.000255302,0.719402254,0.000213219,0.009465819,2.81E-06,0.028397458,8.42E-06,0.738333881,0.00021883,0.889787018,0.000263719,0.157742679,0.000103983,0.114123113,7.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,593,859,1850,316,722,13,48,425,639,83,107,38.5303294,-121.5186401,0
41,6067004001,California,Sacramento,1,5755,2570,0,17,0.002954,0,0,0,0,0,0,8,68879,0,1,0,1,0,0,0,0,1988.225409,0,0,617.3920326,0,1988.225409,0.345477916,617.3920326,0.107279241,371.9888915,0.064637514,468.8027995,0.081460087,905.1222401,0.157275802,293.8271782,0.051055982,468.1047516,0.081338793,36.74200834,0.006384363,26.64782329,0.004630378,257.7814245,0.044792602,311.2930697,0.05409089,72.11549979,0.028060506,45.72919581,0.017793461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,1111,1369,2468,830,1441,82,74,860,1041,191,133,38.4996777,-121.511658,0
42,6067004004,California,Sacramento,1,6086,2608,0,2,0.0003286,0,0,0,0,0,0,3.6,97702,1,1,1,1,1,0,0,824.1572268,4692.061651,824.1572268,90.4536596,861.2362713,90.4536596,4692.061651,0.770959851,861.2362713,0.141511053,885.2814469,0.145461953,914.2385046,0.150219932,2364.533808,0.388520179,491.2433262,0.080716945,1350.437776,0.221892503,9.790510066,0.001608694,38.48278885,0.006323166,437.5734764,0.071898369,552.4208077,0.090769111,94.79756569,0.03634876,85.00681736,0.032594639,824.1572268,0.135418539,90.4536596,0.01486258,153.6327615,0.025243635,162.0545204,0.026627427,462.5406794,0.076000769,76.25593732,0.01252973,222.5156739,0.036561892,0.548615322,9.01E-05,4.060273655,0.00066715,58.23604741,0.009568854,78.60580023,0.01291584,14.98760426,0.005746781,14.87145743,0.005702246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,1147,1198,3023,616,1836,15,48,548,727,121,103,38.5037812,-121.5503432,0
43,6067004005,California,Sacramento,1,4185,1872,0,137,0.032736,0,0,0,0,0,0,12.1,73580,0,1,0,1,0,0,0,0,1642.877524,0,0,564.5485603,0,1642.877524,0.392563327,564.5485603,0.134898103,282.0759649,0.067401664,384.5880482,0.091896786,784.7328513,0.187510837,249.2057652,0.059547375,372.3407778,0.088970317,4.167733237,0.000995874,3.001565713,0.00071722,229.4288289,0.054821703,251.3869452,0.060068565,31.61830918,0.016890122,51.47020253,0.027494766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,691,1119,2065,602,969,27,21,501,590,193,144,38.5100755,-121.5350905,0
44,6067004006,California,Sacramento,1,4843,2166,0,12,0.0024778,0,0,0,0,1,0,10.2,70104,0,1,0,1,0,0,1,0,2990.908428,0,0,1099.917041,0,2990.908428,0.617573493,1099.917041,0.227114813,700.1494185,0.144569362,427.4146168,0.088254102,1323.124698,0.27320353,630.9674516,0.130284421,430.9378966,0.088981602,45.2035409,0.009333789,43.94809366,0.00907456,516.7267564,0.106695593,630.943198,0.130279413,103.7934348,0.047919407,121.5069565,0.056097395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,997,847,2086,893,1020,57,57,730,930,111,197,38.5072046,-121.5248769,0
45,6067004008,California,Sacramento,1,3596,1506,0,1,0.0002781,0,0,0,0,0,0,9.2,90363,0,1,0,1,0,0,0,88.29774427,2156.318619,88.29774427,23.73503307,414.1463728,23.73503307,2156.318619,0.599643665,414.1463728,0.115168624,425.0801163,0.118209154,309.7592757,0.086139954,1048.8145,0.291661429,210.7605197,0.058609711,625.2064674,0.173861643,8.000000477,0.002224694,17.37381569,0.004831428,246.1633255,0.068454762,327.3872176,0.091042052,14.4692491,0.009607735,62.4779226,0.041486004,88.29774427,0.024554434,23.73503307,0.006600399,13.20640558,0.003672527,15.58927053,0.00433517,51.38055575,0.014288252,9.421708524,0.002620052,18.73489195,0.005209925,0,0,0.87411499,0.00024308,7.886472136,0.002193124,7.275942087,0.002023343,0.729383312,0.000484318,2.983473964,0.001981058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,750,455,1777,322,992,10,31,464,640,25,103,38.489903,-121.5470459,0
46,6067004009,California,Sacramento,1,5129,2222,0,12,0.0023396,0,0,0,0,0,0,4.1,79321,0,1,0,1,0,0,0,0,1319.026648,0,0,212.6539019,0,1319.026648,0.257170335,212.6539019,0.041461084,285.4264061,0.055649524,186.5819099,0.036377834,499.5713849,0.097401323,239.0378585,0.046605159,407.9363642,0.079535263,11.59337732,0.002260358,10.8757493,0.002120442,150.0119099,0.029247789,219.9251423,0.042878757,18.43148214,0.008294996,34.7012931,0.015617144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,1050,574,1996,815,1560,52,48,658,827,157,135,38.4908393,-121.5338651,0
47,6067004010,California,Sacramento,1,5131,2351,0,163,0.0317677,0,1,0,0,0,1,11.6,52320,0,1,0,1,0,0,0,35.92506027,3706.514683,35.92506027,12.6917026,1107.712142,12.6917026,3706.514683,0.722376668,1107.712142,0.21588621,720.3947378,0.140400456,595.197374,0.116000268,1429.947732,0.278687923,653.4977973,0.127362658,989.5037,0.192848119,31.2051823,0.006081696,37.4610659,0.007300929,564.8992538,0.110095353,673.1587889,0.131194463,97.14019965,0.041318673,239.3190106,0.10179456,35.92506027,0.007001571,12.6917026,0.002473534,3.287662446,0.000640745,8.117872953,0.001582123,19.7785635,0.003854719,5.977451801,0.001164968,3.553991437,0.000692651,0.114734188,2.24E-05,0.2677131,5.22E-05,6.232607126,0.001214696,3.179949522,0.000619752,2.451584935,0.001042784,3.724888802,0.001584385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,975,825,1964,951,1342,44,48,782,949,169,352,38.4876901,-121.5206821,0
48,6067004011,California,Sacramento,1,3086,1302,0,32,0.0103694,0,0,0,0,1,0,6.7,127273,0,1,0,1,0,0,1,384.5261824,1800.112866,384.5261824,75.93190157,311.346436,75.93190157,1800.112866,0.5833159,311.346436,0.100889966,344.5505372,0.111649558,296.507033,0.096081346,673.6465821,0.21829118,191.0340702,0.061903458,786.4724402,0.25485173,4.098549013,0.001328111,3.00000004,0.000972132,141.86121,0.045969284,159.6528584,0.051734562,101.6799628,0.07809521,3.188887203,0.002449222,384.5261824,0.124603429,75.93190157,0.024605282,60.23081583,0.019517439,103.4433568,0.033520206,180.6750525,0.058546679,58.99901775,0.019118282,108.0966445,0.035028077,1.414966583,0.000458512,2.122449875,0.000687767,33.21804476,0.01076411,53.16619134,0.017228189,29.69290897,0.022805614,0.817661393,0.000628004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,607,424,1151,367,1254,15,4,295,312,184,6,38.4819076,-121.5288152,0
49,6067004012,California,Sacramento,1,3267,1346,0,0,0,0,0,0,0,0,0,4.1,124792,1,1,1,1,1,0,0,1482.243486,2694.932085,1482.243486,137.7996938,285.4283382,137.7996938,2694.932085,0.824895037,285.4283382,0.087367107,572.1277281,0.175123272,303.1605529,0.092794782,1225.658349,0.375163253,317.8323981,0.097285705,812.6294484,0.248738735,8.218463518,0.002515599,15.12007285,0.004628121,315.4733839,0.096563631,389.5531413,0.119238794,6.933770571,0.00515139,0,0,1482.243486,0.45370171,137.7996938,0.042179276,320.1120198,0.097983477,186.5688604,0.057107089,652.0322156,0.199581333,171.287487,0.052429595,470.7343764,0.144087657,5.081594765,0.001555432,7.720329387,0.002363125,175.3874877,0.053684569,217.1551564,0.066469286,2.968415267,0.002205361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,689,354,1433,384,1045,11,18,376,451,9,0,38.4760817,-121.5227613,0
50,6067004100,California,Sacramento,1,5015,1557,0,115,0.0229312,0,1,0,1,1,1,42.6,32292,0,1,0,1,0,0,1,401.5863895,2368.498602,401.5863895,284.4790711,1781.740765,284.4790711,2368.498602,0.472282872,1781.740765,0.355282306,613.7809041,0.122389014,348.971845,0.069585612,768.5885363,0.153257933,266.4050885,0.053121653,630.8270298,0.125788042,71.33268069,0.014223865,14.61884052,0.002915023,616.7264257,0.122976356,774.7819,0.154492901,152.7773037,0.098122867,220.5069294,0.141622948,401.5863895,0.080077047,284.4790711,0.056725637,102.7449521,0.020487528,67.39844771,0.013439371,151.7500441,0.030259231,46.44692191,0.0092616,113.8295485,0.022697816,6.102241553,0.001216798,1.750488639,0.000349051,81.70714156,0.016292551,105.7443599,0.021085615,23.24260378,0.014927812,41.21196067,0.026468825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498,1391,646,1430,831,1273,170,53,1258,1644,423,459,38.5066191,-121.4785228,0
51,6067004201,California,Sacramento,1,5290,1591,0,44,0.0083176,1,1,1,1,1,1,22.9,44872,1,1,1,1,1,0,1,777.0293657,4647.336038,777.0293657,453.4889816,2433.46606,453.4889816,4647.336038,0.878513429,2433.46606,0.460012488,1384.847732,0.261785961,600.8069892,0.1135741,1332.912355,0.251968309,1298.495839,0.245462351,621.1059832,0.117411339,89.16924118,0.016856189,68.98611899,0.013040854,1236.666508,0.233774387,1724.656692,0.326022059,110.964255,0.069744975,249.7669362,0.156987389,777.0293657,0.146886459,453.4889816,0.085725705,241.5377157,0.045659304,82.46959442,0.015589715,225.9242807,0.042707804,188.0417125,0.035546638,124.6438333,0.023562161,5.815788604,0.001099393,17.22765329,0.003256645,215.3761043,0.040713819,321.584356,0.060790994,25.11362606,0.015784806,37.97760718,0.023870275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,1582,683,1550,1449,695,106,81,1409,1959,128,288,38.4887495,-121.4990252,1
52,6067004202,California,Sacramento,1,5538,1546,0,136,0.0245576,1,1,1,0,0,1,30.7,36675,1,1,1,1,1,0,0,682.8650017,4039.036616,682.8650017,449.6025071,2559.735748,449.6025071,4039.036616,0.729331278,2559.735748,0.462213028,1300.317742,0.234799159,400.435779,0.07230693,861.4584895,0.155554079,933.6682095,0.168593032,839.8740222,0.151656559,193.8643806,0.035006208,37.29132614,0.006733717,1172.880189,0.211787683,1560.88294,0.281849574,94.05545141,0.060837938,239.1808878,0.154709501,682.8650017,0.123305345,449.6025071,0.081184996,219.1538391,0.039572741,56.54848987,0.010210995,151.0467607,0.027274605,192.8737001,0.03482732,122.8235028,0.022178314,19.88460612,0.003590575,7.724999309,0.001394908,188.511426,0.034039622,255.2151976,0.046084362,11.33127724,0.007329416,41.98715436,0.027158573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,1652,746,1231,1340,1103,228,56,1580,2053,175,371,38.4884205,-121.4862812,0
53,6067004203,California,Sacramento,1,5112,1429,0,5,0.0009781,0,1,0,0,0,1,46.3,25758,0,1,0,1,0,0,0,181.1538391,3963.511176,181.1538391,121.7474036,2840.297739,121.7474036,3963.511176,0.775334737,2840.297739,0.555613799,1492.379079,0.29193644,272.194183,0.053246123,971.5960446,0.190061824,841.4335074,0.164599669,888.9526596,0.173895278,199.8179688,0.039088022,36.19676708,0.007080745,1025.514262,0.200609206,1507.326032,0.294860335,96.36596473,0.067435945,397.2238931,0.277973333,181.1538391,0.035436979,121.7474036,0.023816002,70.39408255,0.01377036,14.20175016,0.00277812,36.74732864,0.007188445,51.87807512,0.010148293,45.63395309,0.00892683,1.081123903,0.000211487,2.610547788,0.000510671,43.20280838,0.008451254,56.010221,0.010956616,1.37071541,0.000959213,17.95444167,0.01256434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,1922,354,1216,1180,1166,218,48,1284,1868,186,558,38.4881988,-121.4743864,0
54,6067004300,California,Sacramento,1,9553,2299,0,382,0.0399874,1,1,1,1,1,1,24,42064,1,1,1,1,1,0,1,8433.614842,9553.000023,8433.614842,4788.193926,5561.402049,4788.193926,9553.000023,1.000000002,5561.402049,0.582162886,3308.999994,0.346383334,686.9999975,0.071914582,1893.999995,0.198262325,2266.999988,0.237307651,2934.999991,0.307233329,472.9999984,0.049513242,75.99999956,0.007955616,1907.999992,0.199727833,2568,0.268816079,142.9303581,0.062170665,601.3364205,0.261564341,8433.614842,0.882823704,4788.193926,0.50122411,2931.665345,0.306884261,589.9882047,0.061759469,1648.848337,0.172600056,2028.983579,0.212392293,2599.937863,0.272159307,443.5357439,0.046428948,70.08434801,0.007336371,1642.224928,0.171906723,2220.52853,0.232443058,119.2825943,0.051884556,535.1071977,0.232756502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,3309,687,1894,2267,2935,473,76,1908,2568,148,622,38.4761513,-121.4873526,1
55,6067004401,California,Sacramento,1,4122,1303,0,200,0.0485201,0,1,0,0,0,1,32,37063,0,1,0,1,0,0,0,0,670.7624225,0,0,498.8734114,0,670.7624225,0.162727419,498.8734114,0.121027028,184.160356,0.044677427,71.58917271,0.017367582,222.9889289,0.054097266,123.5714119,0.029978508,91.72416097,0.022252344,10.13100432,0.002457789,9.001991059,0.002183889,213.3449226,0.051757623,268.022013,0.065022322,37.8210822,0.029026157,38.79076105,0.029770346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,1165,413,1498,724,617,58,66,1159,1647,216,227,38.5311698,-121.4507437,0
56,6067004402,California,Sacramento,1,4252,1179,0,36,0.0084666,0,1,0,1,1,1,49.7,28894,0,1,0,1,0,0,1,0,3023.36393,0,0,2290.077516,0,3023.36393,0.711045139,2290.077516,0.538588315,1042.15826,0.245098368,224.671713,0.052839067,838.3978139,0.197177285,524.9296124,0.123454754,595.4253327,0.14003418,21.11823857,0.00496666,66.40475568,0.015617299,977.0881809,0.229794963,1350.461946,0.31760629,114.5535757,0.097161642,279.8805831,0.237388111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721,1447,332,1169,715,833,22,81,1432,1947,177,433,38.532368,-121.4602788,0
57,6067004501,California,Sacramento,1,3529,978,0,16,0.0045339,0,1,0,1,1,1,48.3,22969,0,1,0,1,0,0,1,0,3176.554225,0,0,2423.928614,0,3176.554225,0.900128712,2423.928614,0.686859908,1082.43024,0.306724353,200.7736585,0.056892507,825.5995831,0.233947176,241.1295617,0.068328014,988.7716954,0.280184669,61.99999927,0.017568716,42.8946053,0.01215489,1016.158798,0.287945253,1555.6953,0.440831765,109.7897225,0.11225943,286.5176226,0.292962804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,1185,225,916,266,1104,68,47,1128,1715,128,333,38.5180285,-121.4711734,0
58,6067004502,California,Sacramento,1,4795,1595,0,1,0.0002086,0,0,0,0,0,1,39,27885,0,0,0,0,0,0,0,0,248.8754814,0,0,171.9399863,0,248.8754814,0.051903124,171.9399863,0.035858183,83.95316459,0.017508481,27.77182546,0.00579183,66.90613433,0.013953313,46.96126886,0.0097938,23.85697908,0.004975387,12.91548477,0.002693532,4.339664942,0.00090504,93.89595057,0.019582054,119.2158514,0.024862534,17.21188264,0.010791149,30.56949878,0.01916583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,1555,440,1715,736,424,187,72,1661,2510,331,610,38.5025521,-121.4629263,0
59,6067004601,California,Sacramento,1,7614,2295,0,11,0.0014447,0,1,0,1,1,1,39.9,26152,0,1,0,1,0,0,1,0,2765.610798,0,0,1951.488111,0,2765.610798,0.363227055,1951.488111,0.256302615,890.7908473,0.116993807,248.8151896,0.032678643,1281.489767,0.168307035,261.2233742,0.034308297,264.0403964,0.034678276,21.35082199,0.002804153,72.09325125,0.009468512,865.4131837,0.113660781,1535.098442,0.201615241,102.1732876,0.044519951,258.9356839,0.112826006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2479,594,2918,888,1239,113,154,2302,3790,366,751,38.5171831,-121.4471878,0
60,6067004602,California,Sacramento,1,5067,1480,0,1,0.0001974,0,1,0,1,1,1,33.1,34674,0,1,0,1,0,0,1,0,4721.420327,0,0,2924.037416,0,4721.420327,0.931797973,2924.037416,0.577074682,1545.436976,0.30500039,373.2214833,0.073657289,1844.491687,0.364020463,541.2748553,0.106823536,509.7211471,0.10059624,49.00000019,0.009670416,75.94396318,0.014987954,1700.98868,0.335699365,2556.03869,0.504448133,207.0470792,0.139896675,329.4071448,0.222572395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,1631,395,2010,574,523,49,83,1828,2741,236,361,38.5176604,-121.4600558,0
61,6067004701,California,Sacramento,1,3303,1132,0,11,0.0033303,0,0,0,0,0,1,53.5,24736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,1062,349,986,648,668,58,38,905,1328,203,418,38.5002139,-121.4394836,0
62,6067004702,California,Sacramento,1,4945,1444,0,24,0.0048534,0,1,0,0,0,1,34.1,31289,0,1,0,1,0,0,0,0,1546.23754,0,0,1083.529674,0,1546.23754,0.312687066,1083.529674,0.219116213,554.096477,0.112051866,99.92567899,0.020207417,362.0193543,0.073209172,392.1933767,0.079311097,253.0908675,0.051181166,14.66870196,0.00296637,18.52790457,0.003746796,505.7373164,0.10227246,619.6556547,0.125309536,94.95104091,0.065755568,152.2445473,0.105432512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,1642,419,1497,945,985,35,82,1401,1973,280,485,38.5068873,-121.4469045,0
63,6067004801,California,Sacramento,1,5899,1643,0,14,0.0023733,0,1,0,0,0,1,31.3,41800,0,1,0,1,0,0,0,492.3882498,3347.223969,492.3882498,368.338586,2193.10746,368.338586,3347.223969,0.56742227,2193.10746,0.371776142,1048.490927,0.177740452,302.819936,0.051334114,500.9079726,0.084914049,580.1627108,0.098349332,1652.193273,0.280080229,52.2013036,0.008849178,13.9303226,0.002361472,547.8284061,0.092868013,721.3725089,0.122287254,28.16739521,0.01714388,165.7068958,0.100856297,492.3882498,0.083469783,368.338586,0.062440852,167.1219838,0.028330562,31.63906415,0.005363462,46.87776589,0.007946731,81.5264635,0.013820387,309.1984592,0.052415402,3.700976133,0.00062739,0.770860121,0.000130676,50.31373627,0.008529198,72.22396624,0.012243425,0,0,22.61066727,0.013761818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555,1695,713,1091,985,2783,70,31,939,1205,97,319,38.5067176,-121.4221792,0
64,6067004802,California,Sacramento,1,4485,1333,0,20,0.0044593,1,1,1,1,1,1,36.6,39924,1,1,1,1,1,0,1,618.8518536,3532.270433,618.8518536,311.721368,2199.512112,311.721368,3532.270433,0.787574233,2199.512112,0.490415187,1035.239318,0.23082259,376.7276707,0.083997251,1125.798101,0.251014069,474.5082298,0.105798936,881.6427748,0.19657587,54.38019391,0.012124904,52.69100345,0.011748273,943.2501547,0.210312186,1219.457984,0.271896986,124.903078,0.093700734,251.5191275,0.188686517,618.8518536,0.137982576,311.721368,0.069503092,170.5492492,0.038026588,66.30522603,0.014783774,154.574037,0.034464668,119.7112802,0.026691478,202.6553966,0.04518515,19.99896705,0.004459078,2.160421371,0.000481699,119.7517444,0.0267005,175.8911607,0.03921765,8.970503256,0.00672956,44.2612792,0.03320426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140,1366,444,1374,699,1061,64,66,1221,1551,197,334,38.4995505,-121.4190446,1
